Unnamed: 0,id,tweet,username,domain,label_multi,label_binary
213,1277995315099054081,"The number #1 skin essential?   Sunscreen! Adding SPF to your skincare routine is a must all year long. Let nature help defend your skin’s natural beauty with our non-chemical, 100% mineral-derived sunscreen, Daily Light Guard Defense Fluid.    https://t.co/VnixHG1l6k  https://t.co/YP9YDvqzhc",aveda,cosmetics,explicit_claim,1
15,1164537811430715392,"Help us reach beyond our #LGoal of teaching 5.5 million students the Sustainable Happiness Skills!   Share your #Day1 photo and goal for the school year. Every share with #LGoals and #Day1, LG will donate $1 to Experience Happiness partners @InnerExplorer and @projecthappy!  https://t.co/dKxqKiss33",lgus,electronics,not_green,0
30,1294655557199167488,"On this 75th V-J Day #TaskForceAdmiral salutes the three Yorktown sisters. Throughout 1942, they relentlessly avenged Pearl Harbor &amp; acted as the spearhead of the #USNavy. Each will be faithfully &amp; individually recreated in 3D, a very first in gaming history. Pretty neat uh? 🧐😌",micro_prose,electronics,not_green,0
238,1018910638633037830,"Share the love with your lids! Our NEW #PureColorLove Metal Lights ShadowSticks glide on effortlessly for cool, metallic color in just one stroke. 💫 Shop this shade in Sugar Rush:  https://t.co/2HMaTTbXNi  https://t.co/0Gg7Utexms",esteelauder,cosmetics,not_green,0
40,1253089072416989186,"#Didyouknow, Green Goddess comes in an @fsc_ic certified box featuring 100% recyclable paper from a responsibly managed forest? The ultra-pure formula is also #sustainablysourced with squalene from ECOCERT approved sugarcane &amp; non-GMO CBD. #EarthDay2020  📸: @omgbart  https://t.co/02dtf61AHE",avoninsider,cosmetics,explicit_claim,1
1,842396238754545664,Did you know mashed #pumpkin has only 50 calories per cup &amp; is packed with dietary #fiber! Savour it by #roasting it with herbs. #EatHealthy  https://t.co/PPRyUjhBfJ,bajajelectrical,electronics,not_green,0
132,1321434572777684992,"Bamboo-cute! New Colgate Bamboo Kids Toothbrushes feature 100% natural, #biodegradable bamboo handles and #recyclable cardboard packaging, eliminating plastic waste. Kids aged 6+ love the gentle, deep cleaning action, too. Available now in New Zealand; more markets coming soon!  https://t.co/SM19Kbmoy5",cp_news,cosmetics,explicit_claim,1
202,1080660018297536512,"#repost from @sierradallas ♥️ ""Herbal Essences is the first mass haircare brand to receive an endorsement from the Royal Botanic Gardens, Kew (@kewgardens), ensuring the botanicals in their bio:renew products are real! ""  https://t.co/vOjPaUcJsh",herbalessences,cosmetics,explicit_claim,1
158,915320605662162945,"Tell Us➡️ #WholeBlends Honey Treasures, to repair damaged hair, OR Coconut Oil and Cocoa Butter Extracts, to nourish hair and tame frizz.  https://t.co/ANuW08gzu0",garnierusa,cosmetics,implicit_claim,1
270,1031979134715682816,Iconic greens with a touch of gold. The new Éclat de Vert collection from @AERIN is available now:  https://t.co/57vzHQaqKy #AERINBeauty  https://t.co/cBY1ReozN8,esteelauder,cosmetics,not_green,0
95,1202263169311395843,Follow along to learn how to use our Iconic Avon collection to get the perfect green smoky eye for your next #holidayparty. #AvonHoliday Shop here:  https://t.co/uy0Ng5nmyJ  https://t.co/f9epuurk9Z,avoninsider,cosmetics,not_green,0
122,1001493532270612480,"Post-holiday skin needs: Skin Feels Good Skin Tint is a hydrating skin tint for those that are looking for a natural healthy glow. It is oil-free, with SPF 15.  https://t.co/1Z9WbFIV1k  https://t.co/dMSxmVfehX",lancomeusa,cosmetics,not_green,0
191,1060619071392223232,"Meaningful superiority is driving strong results in Feminine Care, with 12 consecutive quarters of organic sales growth averaging over 3%. @AlwaysDiscreet adult incontinence products are contributing.  https://t.co/PpNeSRxbHP  https://t.co/J1IMo6tzv2",proctergamble,cosmetics,not_green,0
172,976975611712356352,Samsung Electronics held its annual general meeting of shareholders  https://t.co/iWOhGEYv2S,samsung,electronics,not_green,0
162,1386017867582291971,"Airfree's unique silent, filter-free technology sterilizes your air to remove bacteria, viruses, and more! Shop our selection of their gear to keep your home safe and clean!   https://t.co/iD746VhL0D  https://t.co/2W4TPL6h5b",crutchfield,electronics,not_green,0
91,1220030870628786177,"Each box of #AvonCHIEssentials Hair Color comes with TSA-friendly shampoo, conditioner and serum to perfectly finish and style your hair with a unique blend of certified organic botanicals:  https://t.co/e8YBvMk2aZ.  https://t.co/cd74JZZ1Ug",avoninsider,cosmetics,explicit_claim,1
105,1253047174235111430,Sourcing naturally-derived ingredients creates positive ripple effects: 💫Consumers experience the power of nature’s plant essences and oils 🌾Farmers learn organic harvesting methods 🤝Communities thrive with a source of income and fair-trade pricing   #AvedaEarthMonth #EarthDay  https://t.co/cTJvX2rfvq,aveda,cosmetics,implicit_claim,1
12,1080101343782670336,"Reset, recharge, revive: With #2019 comes a new chance to take better care of yourself, from head to toe. #SelfCare can mean getting more sleep 🛌, picking up a new book 📚, spending time with friends and family 👭, or caring for your skin with natural products 🍃!  https://t.co/R2heNssmuf",burtsbees,cosmetics,implicit_claim,1
167,1166440311876399108,#TriviaTuesday Can you guess the make and model of the car that sported this hot red interior? (Bonus points if you get the year right!)  https://t.co/449SfYIRdd,crutchfield,electronics,not_green,0
276,1109854944037867521,"The night time treatment you need: Visionnaire Skin Solutions Retinol Serum. With 0.2% pure Retinol, this serum will soften the appearance of fine lines and improve uneven texture.  https://t.co/1Pr5uqoYol  https://t.co/zo1gidUaqL",lancomeusa,cosmetics,not_green,0
194,1151907044091408384,#MSInspire Themes: Read why every #CIO needs to understand more about the #IntelligentEdge @msPartner @MSFTBusinessUK  https://t.co/8yL5gv6ZIO   #HPEMSFT @CANCOM_UK  https://t.co/OpLbsuWOTb,cancom_uki,electronics,not_green,0
50,1263118871613050880,"Hair speaks louder than words. Swipe to find out why @carlyahill, @cyndiramirez and @ashbrooke are loving our 94% naturally-derived* Nutriplenish collection.  Tag #Nutriplenish and @Aveda to tell us why you love it.  *From plants, non-petroleum minerals or water.  https://t.co/5WVxpr4akj",aveda,cosmetics,explicit_claim,1
5,1347567502675611648,Aiming to live a healthier life this year? Our motivational playlist will make sure you stay on target.   https://t.co/ImtpYl8zHH  #resolutions #goals #newyear #KitchenMusic #CooktoMusic  https://t.co/glUKk1uYVW,edifiernamerica,electronics,not_green,0
175,1231239740730609669,"“Definitely a must.” Our Raw Men Body Wash and Bar Soap is getting rave reviews for its good fresh skin vibes and smell. All that plus it’s vegan, cruelty-free and sulfate-free.  https://t.co/mJYvN2uVh9  https://t.co/7SrHsuBLLr",rawsugarliving,cosmetics,explicit_claim,1
369,1219823663937019904,it can be hard to choose only 1 men's Body Wash scent!,rawsugarliving,cosmetics,not_green,0
269,1300509966487429121,"How can battery storage help you face power outages?  Join us this Wednesday, September 2nd, when our own Dan Glaser explains this and what to look for in an energy storage system. Register now!  https://t.co/JpaIoPIW4q  https://t.co/OzY1pmyfOb",panasonicna,electronics,not_green,0
130,1152967509886287872,Happy #NationalIceCreamDay! What’s your favorite flavor? 🍦   Seen here: Gel Envy Nail Enamel in Get Lucky  https://t.co/yyTO7yVa9m,revlon,cosmetics,not_green,0
100,851572347421077504,"499 water heaters connected in the cloud are changing the way Hawaiians, and the world, think about renewable energy. https://t.co/BxM2ddHdTf",microsoft,electronics,implicit_claim,1
294,836292377790844930,2011: 1st smartphone w integrated wireless charging capability @IDTInc explores past &amp; future of tech in #AXIOM  https://t.co/uEcljylZKb,avnet,electronics,not_green,0
264,1329888683454058496,"The ultimate natural dewy beauty ✨  @lovephoebee created a smooth canvas with #PhotoReady Prime Plus Perfecting + Smoothing Makeup + Skincare Primer (002), then perfected her complexion with #CandidGlow Anti-Pollution Foundation in Tawny (320)  https://t.co/GEYDPbdtgQ",revlon,cosmetics,implicit_claim,1
151,1136902520977203200,"You'll love our Spa Of The World™ French Grape Seed Scrub as much as Ashley does! ""@TheBodyShopSA infused their new scrub with grape seed powder from France and Community trade organic sugar from Paraguay. 😋"" #thebodyshopsouthafrica #crueltyfree #bodycare #skin #health #love  https://t.co/wZWjKZ4nnD",thebodyshopsa,cosmetics,explicit_claim,1
198,852184956239523841,"Botanicals Fresh Care, an holistic approach of #hair-care in @BritishVogue @LottieAWinter  https://t.co/WLydUFu7h2  https://t.co/5bAZER267R",loreal,cosmetics,implicit_claim,1
145,963823131155673088,ATTN makeup lovers! 💘 Tune in soon for a FB live w/ makeup guru Face by Kase where we'll be doing a vday date night tutorial w/ some Lancôme goodies!!!! @Makeupdotcom  https://t.co/c2E6vi4iNE,lancomeusa,cosmetics,not_green,0
157,1266189080901148675,We stan classic prom glam by @FlawlessKevin!  Become #RevlonPromRoyalty: ⬇️ 1. Dress up in your prom-inspired look 2. Take your best selfie 3. Post your prom portrait 4. Tag @Revlon and #RevlonPromRoyalty 5. Tag your “King(s)” or “Queen(s)” so they can join the prom court too!  https://t.co/pX3tcaA0fZ,revlon,cosmetics,not_green,0
150,1167506521565126657,"NEW! Makeup artist #Namvo is back with an easy, everyday makeup tutorial! Watch how she creates this radiant, natural look on our channel:  https://t.co/HZiY4C02zU! #namvoglow  https://t.co/nilG19Sj56",maybelline,cosmetics,not_green,0
64,1281695830160953344,"It’s time to get #DownToEarthZacEfron. Proud to sponsor the new multi-episode series where @ZacEfron travels the world in search of healthy, sustainable ways of living. Streaming now on Netflix ➡️  https://t.co/eld3ZT1qIC  https://t.co/0wYEHnNtP6",bose,electronics,implicit_claim,1
208,1194631067400953858,"How can OEMs ensure consumers are safe and secure in their connected cars? In honor of #WorldQualityMonth, #HARMAN explored why today’s vehicles require in-depth quality assurance to verify that they keep up with their suggested functionality levels:  https://t.co/0LgzD09lge  https://t.co/x0QS3iV8bN",harman,electronics,not_green,0
185,920170011817336833,How do you think #healthtech could impact oncology care in the next 10 years?  https://t.co/0SxK0kd1hZ,philips,electronics,not_green,0
233,1366826075704094726,All we need to spark imagination is a new perspective – a willingness to break boundaries and look between the lines.   The most powerful vision of all is how we can use machines to amplify our own human ingenuity:  https://t.co/AoHEADksqY #MSIgnite  https://t.co/1o8MpkyArc,microsoft,electronics,not_green,0
309,998941622653079553,Retweet if you are obsessed with Fructis Treat+Coconut extract 1min #hairmask! #fructistreats  https://t.co/Fybg53p3Ls,garnierusa,cosmetics,not_green,0
181,1012376210377191424,Paint on all-day color and shine with #PureColorEnvy Liquid LipColor! Shop these summer-ready shades for instant #LipsToEnvy:  https://t.co/hfNKmQn76j  https://t.co/qp9I6ukuIU,esteelauder,cosmetics,not_green,0
377,1191711020944769026,"Grow your own packaging! Compostable shipping cartons made from mushroom mycelium were among the many innovations shared during C-P's recent Naturals Symposium at our technology campus in Piscataway, NJ.  Learn more about our #sustainability programs:  https://t.co/1xNJADSksd  https://t.co/XKpSXwcbHe",cp_news,cosmetics,explicit_claim,1
211,825054553032839168,"Discover Botanicals Fresh Care, the new #brand of #natural and #committed inspiration of #LOrealParis  https://t.co/oii3agGfjK #MonthlyDigest  https://t.co/U6pcfJ8mGl",loreal,cosmetics,implicit_claim,1
109,1278373719459663872,The tale of USS Nautilus at Midway is the illustration that a torpedo run doesn't need to be successful to change the course of a battle - or the whole war!  USS Nautilus &amp; her Dauntless friends will all feature in Task Force Admiral - wishlist 'em here:  https://t.co/pfF1YEcABt,micro_prose,electronics,not_green,0
193,1088046944616878080,"JUST IN: P&amp;G results for Q2 FY19: Organic sales up 4%, net sales in-line vs prior year.  https://t.co/1amFHGdpXY #Earnings $PG  https://t.co/3h5FZCUXGD",proctergamble,cosmetics,not_green,0
207,1320077609410170880,"We are pioneering a new standard in hair repair and the new Botanical Repair is our greatest achievement.  Read more in the Environment section on our Living Aveda blog, on  https://t.co/nJjDmlTS2S.  #AvedaCares #ClimateAction #BotanicalRepair #PoweredByNature #VeganHairCare  https://t.co/tHe68NoTrc",aveda,cosmetics,implicit_claim,1
108,882947364193013764,Top Considerations When Choosing a #TechnologyPartner. #CIO #DigitalTransformation #HybridIT  https://t.co/wCLQXLDsJt  https://t.co/6zkktD53qa,cancom_uki,electronics,not_green,0
2,1060902328201547777,Autumn is the season number one for beautiful warm #haircolors. Try out something new this November with #PURECOLOR fascinating and natural shades! #keepitnatural #createyourstyle  https://t.co/Fnch2zCGzs,schwarzkopf,cosmetics,not_green,0
379,1291749961726595073,Our latest #LipButter is as creamy and hydrating as ever - thanks to responsibly-sourced Shea and Cocoa Butters - and features Strawberry Oil 🍓 and Rose Extract 🌹 for an all-new flavor! Shop Now:  https://t.co/gCPE4mIoDO  https://t.co/IWgbEtT4Tm,burtsbees,cosmetics,explicit_claim,1
42,936980797160148993,Experts recommend these amazing vacation destinations. Start planning your trip now:  https://t.co/7NsCvwn2NH  https://t.co/x4S5j0B0Ss,ecovacsus,electronics,not_green,0
229,1130141124868411392,"Wherever you go, be sure to take your Yes To Dry Shampoo Wipes with you ✈️ These travel and gym friendly wipes are coated with a lightweight powder so you can refresh your locks when you're on the road!  Learn more here:  https://t.co/qJupQ9MVOI  #dryshampoo #cleanhair #hairtips  https://t.co/KcKmzyVJHH",yesto,cosmetics,not_green,0
116,1266376406738407432,Join @katieledecky Dive into #STEM Education Powered by @panasonic tomorrow live on YouTube at 9pm ET/ 6pm PT. #WhatMovesUs  https://t.co/eWHNNrBLuY  https://t.co/Qc1HcYjGKx,panasonicna,electronics,not_green,0
35,1253018867959562241,"Happy #EarthDay! Did you know ALL Yes To products are made with at least 95% natural ingredients?! Natural ingredients are those that come from or are made from a renewable resource found in nature 🌿  Choose natural, choose clean beauty 💚  https://t.co/WQsKQqVMKk  https://t.co/u31liyfJCg",yesto,cosmetics,explicit_claim,1
283,1078410221935124486,Bring your dry tresses to life with #WholeBlends Legendary Olive. Blended with #oliveoil and olive leaf to deeply replenish dry hair. Blended makes us better. ✔️Paraben Free ✔️Siliconr Free ✔️No weighdown #Ourblend #blendedmakesusbetter  https://t.co/S6Gt8oapIt,garnierusa,cosmetics,not_green,0
89,1246935707417001985,Our Rescue &amp; Renew line is self-explanatory. The luxurious formulas feature harmonizing extracts and oils that detoxify to help promote the Mind. Body. Skin.™ balance. What’s your Rescue &amp; Renew go-to?  https://t.co/OQlQ6m2iUp  https://t.co/0vO92lwJ5u,arbonne,cosmetics,not_green,0
140,1309266639909728257,"When incorporated into your everyday diet, Arbonne Essentials® Digestion Plus, Greens Balance, and Whole Food Blend Multivitamin &amp; Mineral Boost ensure you fill key nutrient gaps by supporting overall health and optimal digestive function.  https://t.co/OBwUwrEHo1  https://t.co/uZere5cuZl",arbonne,cosmetics,not_green,0
36,831520936864124928,"Gathering or gardening, make this spring more musical with outdoor speakers.  https://t.co/DN2s7ACqua  https://t.co/XzPpTHXs9V",crutchfield,electronics,not_green,0
210,988040477453836288,"Embrace your curves! Shape, sculpt, and magnify every curve of your lips with #PureColorEnvy Sculpting Gloss. For buildable, dazzling color with precise definition, shop now:  https://t.co/GenYgHIQzv #LipsToEnvy  https://t.co/FeMow5n75P",esteelauder,cosmetics,not_green,0
104,1207789109185568777,Our version of monochrome dressing. 💕👛 Are you with us?  #RevlonLipsandLips: #SuperLustrous #TheGloss in Super Natural (215) + #NailEnamel in Teak Rose (161)  https://t.co/S17SHgPEZY,revlon,cosmetics,not_green,0
221,1175879715569094656,"This @Raspberry_Pi-powered, Mecanum wheel-equipped, self-driving robotic car is what our @Hacksterio community is all about. #AvnetReachFurther  https://t.co/U9DnlbRP68  https://t.co/Ssom3lSyc5",avnet,electronics,not_green,0
125,1258011157757071362,"Not sure which cleanser is right for you?  🧡Be Gentle™ Creamy Cleanser: Ideal for dry, sensitive skin. ⁠ 💙Be Balanced™ Foamy Cleanser: Ideal for oily/combination skin. ⁠  Learn more:  https://t.co/PcASDG5E6z  https://t.co/gBTEVZ895L",monatofficial,cosmetics,not_green,0
367,1234859052313858051,"The results are in! Reshape Root Lifter has been voted ""Best Volumiser"" in the Top Santé Haircare Awards in the United Kingdom 🥳 Just apply to wet hair at the roots then blow dry upward for a natural lift and voila! Shop now:  https://t.co/GBWIj87Il2  https://t.co/KGOSTWq6DY",monatofficial,cosmetics,not_green,0
260,1288815310997458946,We grew FY20 organic sales in our two largest markets – US &amp; China – and in 9 of 10 global categories  https://t.co/eAQ1OP6mvx #Earnings $PG  https://t.co/HkYn1bnJMh,proctergamble,cosmetics,not_green,0
98,1161714186134663170,"""This is by far the best gentle, clean, plant-based skincare system I've ever used. My skin is clearing up sooo quickly and healing daily!"" Check out Micki's amazing 1-week progress using our Clear Skin Routine 😍🙌  https://t.co/fUEKIfRvOb",bioclarity,cosmetics,implicit_claim,1
83,1247708536429326336,"Unsung makeup bag hero of quarantine: a trusty brow pencil ✍️ It’s a quick way to add some natural definition to your face pre-Zoom calls 💻  Plus, if you use one like #ColorStay Browlights, you’ll also get a little glisten ✨  https://t.co/AHXL2dloOg",revlon,cosmetics,not_green,0
168,1164189669707386880,"Check out our favorite trend this summer! Curl your hair with a wand to get natural beach waves, then mist with the MONAT Studio One Strong Flexi-Hold Hairspray for a strong hold. Finish off with a boho-chic head wrap.  Follow us on Pinterest:  https://t.co/lvhleBxHQv #pinterest  https://t.co/ogxZga0RST",monatofficial,cosmetics,not_green,0
110,1181618836166107136,How do you feel when your skin is dehydrated?,olayskin,cosmetics,not_green,0
154,978252039019999232,"If your TV's sound is still coming through its built-in speakers, a sound bar is a great way to help kick it up a notch! Learn how to properly connect your components and tweak the factory settings for the best experience.   https://t.co/g4YALrPQd2  https://t.co/2lBcqcAakr",crutchfield,electronics,not_green,0
174,879746279542280194,"Don’t just feel the beat, see the beat.  https://t.co/LmCHxk8TFq  https://t.co/RHCA1hTIEY",bestbuy,electronics,not_green,0
51,1111370941970288640,SPF Body Butter is here! Our mineral SPF keeps it clean with no chemicals to harm your skin—or our oceans. #reefsafe  https://t.co/CVL0Ljmbwy,josie_maran,cosmetics,explicit_claim,1
160,1119972818308014080,"Today only, the #DEEBOT OZMO 610 bundle is just $279.99 at @Costco! Shop the #sale now:  https://t.co/OneWIekeMN  https://t.co/Y4DYuDNyYj",ecovacsus,electronics,not_green,0
61,855753073993498624,Celebrate Earth Day with our bath and body care refill pouches—an eco-friendly way to enjoy your favorite products!  https://t.co/rItIEYKIcG  https://t.co/DrIPhrR5dF,loccitaneusa,cosmetics,explicit_claim,1
81,1069526671412404225,We signed €250 million financing with @nib to support our #5G research and development in Europe as the era of 5G begins. Read more:  https://t.co/WLw6odsVzy  https://t.co/aiKpEZzq8o,nokia,electronics,not_green,0
56,1002362357832671232,There's an easy way to install a rear-view camera. The new Boyo VTC424R makes a wireless connection to its dash-mounted monitor. See it and more of the latest gear here:  https://t.co/v1LIVWNLN1  https://t.co/vAdhLRQ0lL,crutchfield,electronics,not_green,0
119,1011628931273768961,A #Triathalete and #Techguy who loves our Deebot posted a video on his instagram account recently about his Deebot helping him clean up his #bikecave / #athletes if your Deebot helps you clean up your #workoutspace please tag us and we will share! #Deebotlife #IoT #smarthome  https://t.co/q7EbmlWX3N,ecovacsus,electronics,not_green,0
179,1260434597973823489,"This silky shower oil transforms into a soft foam to gently cleanse skin without drying it out, helping relieve very dry skin and help protect skin’s natural moisture barrier.📸:@thati.baker we💞 this. Thank you for sharing Sis.",thebodyshopsa,cosmetics,not_green,0
187,1135616640933072898,"🌲Get to know the journey of Microsoft's chief environmental officer, @LucasJoppa:  https://t.co/k0PJ5iEyGv  🌲",microsoft,electronics,implicit_claim,1
143,1215403092096749568,"Who else loves the feeling of opening up a brand new lip gloss? ✨👇  #SuperLustrous #TheGloss in Super Natural (215), a dusty rose.  https://t.co/UCQkROHhMc",revlon,cosmetics,not_green,0
281,1002338976433360902,100 million smart home devices are exposed through a basic Z-Wave hack   https://t.co/0SNslFL7Cr via @Forbes #smarthome #homesecurity #Deebotlife #IoT  https://t.co/zbUFH7yTJ3,ecovacsus,electronics,not_green,0
242,1319342545600716800,Find out what you need to consider when planning a backup camera system.  https://t.co/zBqNUt9DH5  https://t.co/dMPM1aY0tZ,crutchfield,electronics,not_green,0
164,1169022313485996034,"The NEW Arbonne® Bio-Hydria™ Herbal Tea features a soothing antioxidant blend of chamomile, thyme, and rosemary. Drink it iced or hot to support dewy hydration from the inside out!  https://t.co/nV3ifkXnWe  https://t.co/zOgERk5nw3",arbonne,cosmetics,explicit_claim,1
130,975024909259825153,"#StPatricksDay Inspo: Galaxy green eyes 💫  @rocyroque is wearing #ColorCharge Shadow Palette, #ColorStay Brow Kit, and #ColorStay Brow Mouse—plus Kiss Plumping Lip Crème in Nude Honey 💋  https://t.co/CA6VlELC00",revlon,cosmetics,not_green,0
311,826203432948215808,Turning food waste into a garden treasure:  https://t.co/8qkrBIYUKz  https://t.co/pxoL26Yioh,whirlpoolcorp,electronics,implicit_claim,1
183,927656876589961216,Introducing our NEW 96% naturally-derived skincare with Green Tea🍵  This powerful trio purifies pores and mattifies skin. Available @Amazon  https://t.co/emiF26ozuX,garnierusa,cosmetics,implicit_claim,1
329,1196465588798836738,This brow transformation is EVERYTHING 🙌 @mmaiohmmai achieved these stunning #benefitbrows with #preciselymybrowpencil in shade 6!  https://t.co/2BbcXsRlbN,benefitbeauty,cosmetics,not_green,0
86,1083824768019775494,And that's a wrap! #CES2019 was a huge success - thanks to everyone who stopped by our booth!  https://t.co/R50R4rouDI,jascoproducts,electronics,not_green,0
27,1151114263659995138,"Achieve a red-carpet ready look in seconds with NEW #PureColorDesire Matte Lipstick. Longwearing with a lightweight feel, it’s #lipstick that’s made to last long into the after party. Shop now:  https://t.co/fgSTwcR27t  https://t.co/tiOOkT4vnv",esteelauder,cosmetics,not_green,0
156,1206939777976733707,"Cozy up to these cool-weather favorites.🧣🧤Responsibly-sourced, sustainably-made, and oh-so-naturally moisturizing.",burtsbees,cosmetics,explicit_claim,1
82,1337170375772413952,"For the colder weather coming ❄️ the Dry Skin collection is the perfect gift 🎁 for the whole family. Made with natural ingredients, it will soothe and hydrate the skin.  Learn how to care for your newborn's dry skin:  https://t.co/oqQv2kgmPr #ByeByeDrySkin IG | @joslindee  https://t.co/3IB0L7fy5P",mustelausa,cosmetics,implicit_claim,1
184,827584212245082113,Stay tuned for upcoming firmware updates on Pioneer's NEX units! #Pioneer #PioneerUSA #ConnectedCar #NEX...  https://t.co/9K2Ec0x3j0,pioneerusa,electronics,not_green,0
220,1029981266974654464,"We’re a step closer to the commercialization of the new #5G technology-based services (think holograms, autonomous driving applications and #VR)  https://t.co/QgBjyL1RD1",samsung,electronics,not_green,0
177,1266368721632628747,"Hey Raw Sugar Babes, give a shout out to your Astrological sign. Let’s see if there’s a trend!  https://t.co/OdxFWwFHkm",rawsugarliving,cosmetics,not_green,0
241,1199749777476521984,Look no further than @Coveteur's recommendation for best lotions for the dry weather including our Hydra Bebe Body lotion packed with natural ingredients 🥑 to moisture and maintain the skin's hydration barrier. Click the link below to read more.  https://t.co/D8e3WykmDV  https://t.co/Te17RZuMb1,mustelausa,cosmetics,implicit_claim,1
117,1092067626807971841,A welcome departure from your every day nude: #PureColorEnvy Lipstick in Bois de Rose.🌹Get #LipsToEnvy now:  https://t.co/3Se6NsiLkK #LipColor #Lipstick  https://t.co/Kfrzf5bDPn,esteelauder,cosmetics,not_green,0
140,1328702409250631680,"It's the season to gift and glow! ✨ For the first time ever, you can get minis of our top-selling skincare routine. 🎄  Our Be Balanced Essentials Travel Set is the perfect routine for oily/combination skin.   Shop now:  https://t.co/iEsInMPqbP  https://t.co/1cAt06GZS7",monatofficial,cosmetics,not_green,0
73,1233795901329694721,"#BlackHistoryMonth is a time to acknowledge, show appreciation, and draw inspiration from, Black culture. #MyPerspectiveMatters  https://t.co/oljHbuwEKT",proctergamble,cosmetics,not_green,0
256,970733805618286592,"Big news! Kantar TNS consumer panel named P&amp;G one of 2018’s top innovators. P&amp;G earned multiple “Product of the Year” awards including Febreze One, Cascade Platinum , Tide Pods Plus Downy, and Gain Botanicals.  https://t.co/eLPyr7UTc0",proctergamble,cosmetics,not_green,0
215,1118568065816518657,Dry? Oily? Combo? Sensitive? Acne-prone? See how to care for your skin type in our skin guide IG story highlight!  https://t.co/VKZgTud4Ni,bioclarity,cosmetics,not_green,0
124,956215019636740097,"What can be done to tackle e-waste, find solutions to plastic pollution and transform business models and markets? Watch an @wef press conference via  https://t.co/5Wm2VPdJuQ  at the #wef18 meeting in Davos",philips,electronics,implicit_claim,1
16,1023961470021853184,We received @CradletoCradle silver certification for our #sustainability commitment! These 5 96% naturally derived products are a must have in your routine! Which #skincare line is your favorite?  https://t.co/7nt78bv6nz,garnierusa,cosmetics,explicit_claim,1
159,1210639191144648708,Skin a little puffy after a long holiday season? Sounds like you need some green tea. Read up on all of this ingredient's amazing skin benefits:  https://t.co/uUfwDOdp09  https://t.co/oGgqVOCt4b,bareminerals,cosmetics,not_green,0
120,1225529742616604673,"Get hip to #hemp with #AvonGreenGoddess Facial Oil, featuring 100mg of #CBD:  https://t.co/9XQV1K0sWX.🌿  https://t.co/x6l9VXWTHh",avoninsider,cosmetics,not_green,0
297,958031597114134529,"As part of Hitachi's efforts to deliver #SocialInnovation to all, a diverse workforce is imperative. Click on the link below to learn more about our approach to diversity and inclusion:  https://t.co/kHJOAwukGc",hitachiglobal,electronics,not_green,0
155,915200065291145216,"What if you could reduce costs, increase #IT agility, visibility and performance all at the same time?  https://t.co/oYQaaIa4oE",eplus,electronics,not_green,0
87,1324758709655031810,"Now through Sunday, buy any conditioner and add any shampoo for only $12 USD + receive FREE shipping. NEW VIPs will also receive two Only For You products with their enrollment order! 🙋🏻‍♀️✨ Some exclusions apply. 📸via:@modernnaturals   Shop now:  https://t.co/iEsInMPqbP  https://t.co/IWOFokECbE",monatofficial,cosmetics,not_green,0
191,968939004610711553,"Digital City: See how we create the technology to build smart cities that enhance how you live, work and play  https://t.co/VtATBBtlcK #MWC18",nokia,electronics,not_green,0
80,877819943118528512,It's a brew-tiful day to save on small kitchen appliances ☕️  https://t.co/aZ3D3pVaTV  https://t.co/viBJQyEigi,argos_online,electronics,not_green,0
103,903349473446907904,You have three years to save up for your electric supercar...  https://t.co/Mj7aHX6q7z,crutchfield,electronics,not_green,0
164,1302624607514636288,"Weekends are for fun with the family 👻  DEEBOT vacuums and mops simultaneously, removing 99.26% bacteria from the floor, making your home a safer place to live and play🐒  https://t.co/oPgm4cvApM",ecovacsus,electronics,not_green,0
33,1237287072186032128,"“The product of this study could be a seed technology for safer, high-performance batteries of the future” #AllSolidState #Battery #EV  https://t.co/N6uWlGATiX",samsung,electronics,not_green,0
30,1016849588521701377,"In early July #KonicaMinolta announced the acquisition of @mwaintel, a leading provider in the Enterprise Resource Planning (#ERP) space. Learn more about how strategic acquisitions (over 30 since 2011) are diversifying the Konica Minolta business:  https://t.co/IzG0m9ve9e  https://t.co/2zdFFwC1hv",konicaminoltaus,electronics,not_green,0
145,1181363782142038016,"Looking for an instant eyebrow lift? Fill + highlight in ☝🏽 with our Colorstay Brow Shape &amp; Glow  Step 1️⃣: Draw ultra-fine, hair-like strokes with the eyebrow marker Step 2️⃣: Apply the highlighter-infused cushion tip into your brow bones to lift  https://t.co/7z4RPZxHK8",revlon,cosmetics,not_green,0
348,975431643925278721,Let your curls speak for themselves. 🗣 👏 Use #PanteneGoldSeries to keep them to their naturally gold standard. ✨  https://t.co/CSWc7avcKz,pantene,cosmetics,not_green,0
125,961358966998564866,🗣TELL US: what do you love the most about #WholeBlends Smoothing with #Coconut Oil and #Cocoa Butter Extracts? #haircare #coconutoil  https://t.co/rUDguz2iDP,garnierusa,cosmetics,implicit_claim,1
76,846857367753031680,Step out in style this Spring with a ruffled blouse and silky-strong strands. 💛 or RT if you #WantThatHair! 📷: @apinchoflovely  https://t.co/g6OtGu62rl,pantene,cosmetics,not_green,0
67,1354878410816851968,"#DidYouKnow Thanks to energy-saving technologies used in office equipment, between 2008 and 2019, Canon products achieved energy savings that may have resulted in a CO2 reduction of over 23 million tons!",canonusa,electronics,explicit_claim,1
