,id,tweet,username,domain,label_multi,label_binary
4,1169599332309524480,"Congrats to the 3 semifinalists of the DCx challenge: Public Safety Sensor Fusion, Safe Lane, and Self-Action for Everyone! By incorporating #5G, this competition focuses on public health and safety technologies run by @OCTODC &amp; DC @MayorBowser  https://t.co/tf4LNt6k7d  https://t.co/2hQmG6MUQ7",harman,electronics,not_green,not_green
5,1347567502675611648,Aiming to live a healthier life this year? Our motivational playlist will make sure you stay on target.   https://t.co/ImtpYl8zHH  #resolutions #goals #newyear #KitchenMusic #CooktoMusic  https://t.co/glUKk1uYVW,edifiernamerica,electronics,not_green,not_green
6,1051623722652749825,Three times the fun with our #facemist family! What's your favorite scent? 🌹rose 🍵green tea 🌱aloe #skincare #rosewater #aloe #geentea  https://t.co/pVeNNafddU,garnierusa,cosmetics,not_green,not_green
7,920394038058119175,Excited #JabraEliteSport is shortlisted for this year’s EE Pocket-lint Gadget Awards. Please help us win by voting.  https://t.co/Yj1JJIlaHW  https://t.co/xFir5zQXjL,jabra_us,electronics,not_green,not_green
8,1140740865167675393,"Our #Fructis Curl Treats are made with only the good stuff to make your curls look good and feel good! ✔️98% naturally-derived ✔️80% biodegradable formula ✔️NO sulfates, silicones, parabens, artificial colorants and mineral oil #curls #garniergreen #recycle #empties  https://t.co/rk4NvU8jgt",garnierusa,cosmetics,explicit_claim,green_claim
9,1252734153084284934,"For the past 70 years, Mustela has been creating high-quality products from naturally derived ingredients that are ethically sourced and environmentally safe. This #EarthWeek join us in being part of the change to protect our planet🌍⁠#BCorpCertified #EarthDayEveryDay  https://t.co/3GrbSTpb0X",mustelausa,cosmetics,explicit_claim,green_claim
10,1238210710833893378,"Meet #ColorStay #BrowLights: one part matte brow color, one part sheen. 👀 The final look? Natural brows with a subtle glisten ✨  https://t.co/05FlnFgvgq",revlon,cosmetics,not_green,not_green
11,1105253317817569280,"The goal: To reduce the amount of trial and error required to make beneficial #scientific breakthroughs.  Here's how our new collaborations with Princeton, Oxford Biomedia and Synthace are making it happen:  https://t.co/YvD50UWMa6 #StationB",microsoft,electronics,not_green,not_green
12,1080101343782670336,"Reset, recharge, revive: With #2019 comes a new chance to take better care of yourself, from head to toe. #SelfCare can mean getting more sleep 🛌, picking up a new book 📚, spending time with friends and family 👭, or caring for your skin with natural products 🍃!  https://t.co/R2heNssmuf",burtsbees,cosmetics,implicit_claim,green_claim
13,1030544824292859904,"Get shimmery, multi-dimensional metallic lids with #PureColorLove Metal Lights ShadowSticks! ✨ Now in 6 shimmering shades for you to mix, layer and play to your 💖's content. Discover them all now:  https://t.co/q1U484rRGI  https://t.co/Kdods50tgb",esteelauder,cosmetics,not_green,not_green
14,1275348765520642050,"Reenergise his skincare routine with the uplifting essentials in our gentlemen’s skincare kit. Cleanse. Moisturise. Feel energised and invigorated. Sealed inside a stylish, reusable cork toiletries bag, it’s the perfect gift for any occasion. #skincareroutine #skincareproducts",thebodyshopsa,cosmetics,not_green,not_green
15,1064960868331515904,"Like to play hard outdoors? So does the  @JBLaudio  Charge 4. It's built for rough-and-tumble adventures, and it's completely waterproof. The speaker runs for up to 20 hours on a single battery charge. It can keep your smartphone or tablet powered up, too.  https://t.co/bCYFEdpM8c  https://t.co/YgUxOI8gS5",crutchfield,electronics,not_green,not_green
16,1357403629746012160,Congratulations to our Chief Sustainability Officer and Director of Global Sustainability Ron Voglewede for being named to Michigan Governor Gretchen Whitmer's new Council on Climate Solutions.  https://t.co/B5MlrGcwxT  https://t.co/GQxfdp0Kmv,whirlpoolcorp,electronics,implicit_claim,green_claim
17,1212091330417041408,What's the best commuter car you've ever owned?   https://t.co/oWHOEXCJz5  https://t.co/6gckUInknV,crutchfield,electronics,not_green,not_green
18,1161321520851034113,"#Invati Advanced is a powerful and potent blend of certified organic turmeric, ginseng and amla to instantly thicken and strengthen your hair.  https://t.co/2xXUsOjMyT  https://t.co/FbillylrGi",aveda,cosmetics,explicit_claim,green_claim
19,847901319759142912,"Give your cheeks a rush of color. Go bold, romantic or natural with Pure Color Envy Sculpting Blush. Shop now:  https://t.co/G8EPQKzOzk  https://t.co/qhjYBjif5i",esteelauder,cosmetics,not_green,not_green
20,1084960092133486594,"We’re 50:50... Our blend of 50:50 blend of pure, organic, cold-pressed Argan and Hemp Seed glow oil. 20 amino acids (proteins) = strength // Omega 3, 6, 9 (fats) = elasticity. An age-defending oil for stronger-looking, bouncier, glowier skin.  https://t.co/TSVaO8Sz7D",josie_maran,cosmetics,explicit_claim,green_claim
21,1156248191752450048,We're celebrating #texturetuesday with this soothing green bb. Can you name her? 🤔 📷 @bubble.lushiee  https://t.co/EFfU80u1WM,lushcosmetics,cosmetics,not_green,not_green
22,1047117787821424641,"ePlus discusses The Future of Digital Health with @Fortinet in USA Today, you can view the article online here:  https://t.co/2P9F8psKHE #cybersecurity",eplus,electronics,not_green,not_green
23,836382167722774528,We LOVE the new green Micellar Water!!! 💚💚  https://t.co/0PSNkLvGw5,garnierusa,cosmetics,implicit_claim,green_claim
24,927294494428590086,Meet our NEW 96% naturally-derived skincare with Rose Water🌹 This powerful trio soothes and hydrates sensitive #skin! NOW available @amazon  https://t.co/t2uBQlmuKC,garnierusa,cosmetics,implicit_claim,green_claim
25,990230823533273088,"We can’t wait to try this weekend #LipLook 💋. Apply #LipstickEnvy Matte in Smash Up to the center of your pout, then blend #PureColorEnvy Paint-On Liquid LipColor in Wine Shot in from the outer edges for a metallic ombré sheen. Get #LipsToEnvy now:  https://t.co/wYDiXWpekr  https://t.co/PecQdE64bh",esteelauder,cosmetics,not_green,not_green
26,1129714088177807361,"What role do #AI and #VR play in candidate experience? Let Jean-Claude Le Grand, L'Oréal Executive Vice‐President ‐ Human Relations, tell you more about it LIVE from @VivaTech #beautytech #vivatech #technology  https://t.co/tZ5x4jGutc",loreal,cosmetics,not_green,not_green
27,847939238381355009,Let us guide your #collaboration strategy. Assess your IT environment today:  https://t.co/yHhV686iKD,eplus,electronics,not_green,not_green
28,1207651841355472896,"Do you know that microbeads are too small to be extracted by sewage filtration systems? They end up in oceans and rivers, and are eaten by marine life. I'm honoured to promote Oriflame products, as they contain absolutely 0% plastic beads, helping to keep our oceans clean!  https://t.co/O41Ak1UG7x",oriflameuk,cosmetics,explicit_claim,green_claim
29,839059539844562944,Sow many good savings on selected garden for spring... 🍃  https://t.co/57U96L31zO  https://t.co/ipMrPXiVEg,argos_online,electronics,not_green,not_green
30,1016849588521701377,"In early July #KonicaMinolta announced the acquisition of @mwaintel, a leading provider in the Enterprise Resource Planning (#ERP) space. Learn more about how strategic acquisitions (over 30 since 2011) are diversifying the Konica Minolta business:  https://t.co/IzG0m9ve9e  https://t.co/2zdFFwC1hv",konicaminoltaus,electronics,not_green,not_green
31,908429223794282496,"Learn more about the AccurioPress 6100, winner of the BLI Pro Award at #Print17.  https://t.co/aPKiNzFV1H",konicaminoltaus,electronics,not_green,not_green
32,1271513854724509698,"It's simple. Safety always comes first. That’s why we’re sharing over 10 years of published research on the use of botanical ingredients in beauty products, open for any company or brand to use.  #PGBeauty #ResponsibleBeauty #PositiveForceforBeauty  https://t.co/pIvcCM16fp  https://t.co/3lwlq7d8On",proctergamble,cosmetics,implicit_claim,green_claim
33,1320446286370398209,"A little green goodness to feed your glow 🌱✨  Restore uses chlorophyll, copper &amp; antioxidants to help: ✔️ improve skin texture ✔️ brighten &amp; even skin tone ✔️ reduce redness &amp; dark spots ✔️ visibly balance skin  https://t.co/wR3DQpOv1F",bioclarity,cosmetics,implicit_claim,green_claim
34,846017668331307008,Evolution of the Canon logo #history #WayBackWednesday  https://t.co/i6ohvqxvVk,canonusa,electronics,not_green,not_green
35,1253018867959562241,"Happy #EarthDay! Did you know ALL Yes To products are made with at least 95% natural ingredients?! Natural ingredients are those that come from or are made from a renewable resource found in nature 🌿  Choose natural, choose clean beauty 💚  https://t.co/WQsKQqVMKk  https://t.co/u31liyfJCg",yesto,cosmetics,explicit_claim,green_claim
36,1229435460444938241,Are you getting all the vitamins and minerals you need throughout the day?  Add the Arbonne Essentials® Whole Food Blend to your morning shake and you'll barely know it's there!  https://t.co/CfpJcSujki,arbonne,cosmetics,not_green,not_green
37,1325846372734570496,"Love this in-store #recycling kiosk in Brazil that also promotes Colgate Natural Extracts toothpaste, now in our #recyclable tubes! Shoppers insert recyclable material and receive benefits like discounts or cashback or send donations to NGOs. #caring #circulareconomy  https://t.co/12BX4l4x5Y",cp_news,cosmetics,explicit_claim,green_claim
38,907355696038952960,"Arrow is proud to have a large presence at the #MWCA17 event discussing #IoT, #SustainableTech &amp; #Enterpreneurship  https://t.co/hFqX9CgavT",arrow_dot_com,electronics,implicit_claim,green_claim
39,1108367577917607938,Spring for something bright! 🌸 Put some pep back into your #beautyroutine with these best-selling #EsteeEssentials:  https://t.co/jga8O4Dq53 #SupremeSkin #AdvancedNightRepair #DoubleWear #PureColorEnvy  https://t.co/CweSevPNSK,esteelauder,cosmetics,not_green,not_green
40,1257716818208317441,Pixi perfect lips made easy with our go-to essentials!  💚 Line the lips using Lip Contour Liner in NaturalRose for a natural-looking lip enhancer 💚 Add our NaturelleLip Lipstick in Peony  💚 Complete the look with LipLift Max in Peony Bloom  #PixiBeauty #Makeup  https://t.co/y9OIo7Cqdj,pixibeauty,cosmetics,not_green,not_green
41,1036689256389980163,Just keep G L O W I N G ✨ Naturally brighten and enhance your skin's radiance with the Yes To Grapefruit Mud Mask 💖 BOGO 50% off any Yes To mask until 9/8 at CVS Pharmacy!  https://t.co/QQSn7LLCfi   📸 by: Hieu Cow  https://t.co/8Kw7DEYCzq,yesto,cosmetics,not_green,not_green
42,936980797160148993,Experts recommend these amazing vacation destinations. Start planning your trip now:  https://t.co/7NsCvwn2NH  https://t.co/x4S5j0B0Ss,ecovacsus,electronics,not_green,not_green
43,1029548731375349760,"Bringing immersive and rich three-dimensional sound into the homes, powered by Dolby Atmos and DTS:X – with #HarmanKardon  https://t.co/II1D69awVd",samsung,electronics,not_green,not_green
44,1360219607454384128,Each year we welcome up to 350 apprentices - helping them kick start their careers through our 42 apprenticeship programmes #BuildTheFuture #NAW21  Read more:  https://t.co/uWj9Si2VoA  https://t.co/KXxygQ7llz,dixonscarphone,electronics,not_green,not_green
45,1236335831176134656,"Our Pineapple + Maqui Berry + Coconut Hand wash will clean your hands and nurture your skin with a formula made with plant-derived ingredients, organic extracts and nourishing botanicals. The smell is 100% uplifting, happy and gorgeous too.  https://t.co/smgpN3xObb  https://t.co/ohH2BNBh5U",rawsugarliving,cosmetics,explicit_claim,green_claim
46,1253006903837417476,"As a baby skincare brand, we care about our little one’s not only by using natural, safe and hypoallergenic ingredients, but also by building a greener and healthier planet for them to live on. ⁠ As a @BCorp brand, we have made a pledge to protect our planet by:⁠  https://t.co/VVnFvswooh",mustelausa,cosmetics,explicit_claim,green_claim
47,1082375741075935232,We have a mASSive v-day drop on the site NOW! Shop the range here:  https://t.co/ZdvOtnTpZe or check with your local shop starting January 11th. 🍑🍆💞  https://t.co/TgAWc6sGfv,lushcosmetics,cosmetics,not_green,not_green
48,1066414591452811265,Meet your liquid eyeshadow lineup.✨Learn all about the magic behind #PureColorEnvy ShadowPaints (and how to apply them!) on the #EsteeStories blog.  https://t.co/xrED7FFRd8  https://t.co/aqfCflyYyH,esteelauder,cosmetics,not_green,not_green
49,902901222931353601,Throw a little shade with our Pure Color Envy Defining EyeShadow. Shop now:  https://t.co/L45LvfTqUZ  https://t.co/ooMwLNOiDH,esteelauder,cosmetics,not_green,not_green
50,1263118871613050880,"Hair speaks louder than words. Swipe to find out why @carlyahill, @cyndiramirez and @ashbrooke are loving our 94% naturally-derived* Nutriplenish collection.  Tag #Nutriplenish and @Aveda to tell us why you love it.  *From plants, non-petroleum minerals or water.  https://t.co/5WVxpr4akj",aveda,cosmetics,explicit_claim,green_claim
51,1056704701679521794,🔩 Frankenstein🔩 @medicineandmas1 used our Monsieur Big Top Coats in Green.  https://t.co/oZNzSCc2bG  https://t.co/C48isAkt6g,lancomeusa,cosmetics,not_green,not_green
52,1216253477141319680,"Our Spa of the World range is enriched with Ethiopian green coffee and Community Trade olive oil from Italy and honey from Ethiopia. If you haven't yet tried this luxurious range, now is the time to do so! #SelfcareSunday #TheBodyShop #CrueltyFreeBeauty  https://t.co/1LFDwmadsT  https://t.co/afazXYMx8m",thebodyshopsa,cosmetics,explicit_claim,green_claim
53,1233799106562338816,"Watermelon lovers, you’re not alone. Our Watermelon + Fresh Mint Body Wash is getting rave reviews for the amazingly fresh and juicy scent and gentle way the plant-derived ingredients nurture and love your skin.  https://t.co/QkCiDv5bNY  https://t.co/vFyuMzeHwX",rawsugarliving,cosmetics,implicit_claim,green_claim
54,1133613945602940929,"#DidYouKnow that our teams are developing “health management” #beautytech helping doctors &amp; dermatologists to establish diagnosis for patients? For example, La Roche-Posay recently launched My Skin Track UV – the first ever wearable, connected battery-free UV sensor  🤳 📱 #tech  https://t.co/2DoKj5JhMm",loreal,cosmetics,not_green,not_green
55,992419005762801664,"“While consumers want more natural products, that does not mean that they are ready to sacrifice effectiveness” Hairstylist Delphine Courteille shares her views on the natural hair dye market @DCourteille #MonthlyDigest  https://t.co/zwIdrG0vEy  https://t.co/gEkHGgIvYF",loreal,cosmetics,implicit_claim,green_claim
56,1002362357832671232,There's an easy way to install a rear-view camera. The new Boyo VTC424R makes a wireless connection to its dash-mounted monitor. See it and more of the latest gear here:  https://t.co/v1LIVWNLN1  https://t.co/vAdhLRQ0lL,crutchfield,electronics,not_green,not_green
57,856735044668346368,Samsung and @kt_corp initiate first NB-IoT service case in metropolitan areas prior to upcoming commercial service  https://t.co/o7bEs8kYcm,samsung,electronics,not_green,not_green
58,1298591021400375297,"Announcing the global launch of a new full smart laundry lineup and an innovative bottom-mount freezer refrigerator, all of which come with high energy efficiency for sustainable use  https://t.co/EIkLHTzsPZ",samsung,electronics,explicit_claim,green_claim
59,1259517849145618433,"get crafty this #mothersday with these planet-friendly activities – perfect to do with someone you love! 💕 from #upcycled vases to handmade cards, making something together is a thoughtful way to show…  https://t.co/J3Xgp0AD9f",beautyandplanet,cosmetics,implicit_claim,green_claim
60,1136261890034810882,"We love our #planet! Therefore, we strive to make our products and packaging more environmentally friendly. Just like our new Schauma limited-edition CARE FOR YOUR HAIR AND FOR THE PLANET . The packaging is made with 100% recycled plastic. Happy #WorldEnvironmentDay  https://t.co/FM18JlnNAD",schwarzkopf,cosmetics,explicit_claim,green_claim
61,855753073993498624,Celebrate Earth Day with our bath and body care refill pouches—an eco-friendly way to enjoy your favorite products!  https://t.co/rItIEYKIcG  https://t.co/DrIPhrR5dF,loccitaneusa,cosmetics,explicit_claim,green_claim
62,1214279843958992901,"Phil Duncan, Chief Design Officer, Fama Francisco, CEO Global Baby, and Feminine Care, and Marc Pritchard, Chief Brand Officer, celebrated our return to #CES by spotlighting several of the innovations featured in the #PGLifeLab booth. Sands Expo Center Booth 42131.  https://t.co/wVQJC6ui9q",proctergamble,cosmetics,not_green,not_green
63,1354961253555449858,"Follow @AtariToken for all things Atari Token, the token that will power the future of the interactive entertainment industry!  https://t.co/TTGLlcuw9d",atari,electronics,not_green,not_green
64,1278720414445907969,"We’re officially halfway through the year, so it’s the perfect time to revisit your goals! Here's a checklist of  Mind. Body. Skin.™ activities that will help you stay focused on your wellbeing and feel your best. Which goals can you commit to?  https://t.co/q99j8FB6wq",arbonne,cosmetics,not_green,not_green
65,1271430806695817227,"Knowledge is a beautiful thing, especially when it’s given freely. P&amp;G Beauty is sharing guidelines for how to safely use botanical ingredients in beauty products, available for formulators from any company. #PositiveForceforBeauty #ResponsibleBeauty   https://t.co/A5kywsJg2j  https://t.co/JErUZcICTo",proctergamble,cosmetics,explicit_claim,green_claim
66,1221462810296770561,"Yes to superfoods; no to silicones. 94% naturally-derived* Nutriplenish features powerful plant ingredients that are cruelty-free and pack a superfood punch.  #nutriplenish #haironsuperfoods  *From plants, non-petroleum minerals or water. Learn more at  https://t.co/nJjDmlTS2S.  https://t.co/RNnrZpD2lN",aveda,cosmetics,explicit_claim,green_claim
67,1354878410816851968,"#DidYouKnow Thanks to energy-saving technologies used in office equipment, between 2008 and 2019, Canon products achieved energy savings that may have resulted in a CO2 reduction of over 23 million tons!",canonusa,electronics,explicit_claim,green_claim
68,1330564209713754114,"Pencil in a little me-time between your holiday hauls and treat yourself to a hair transformation.  Book our Botanical Repair Professional Treatment, for stronger, shinier hair, powered by nature.  https://t.co/IYeUMrbHH4  📸: Organic Hairstyle  #AvedaHoliday #LoveIsInThePresent  https://t.co/v6fyC44Y0C",aveda,cosmetics,explicit_claim,green_claim
69,1319232252081926145,"Craving full, natural-looking brows? Our Global Makeup Artist is breaking down everything you need to get the look:  https://t.co/YJfJsmAAIJ  https://t.co/zOStceZNUo",bareminerals,cosmetics,not_green,not_green
70,1277689208946089984,"Hypoallergenic ✅ Non-Comedogenic ✅ 95% Natural ✅  Our Yes To Cucumbers Facial Wipes are formulated for those with sensitive skin AND are also made with compostable, plant-based FSC-certified fabric 🌿  Thanks for featuring us, @WomensHealthMag!  https://t.co/1M6YYpnm0K  https://t.co/zFrBjhHn6b",yesto,cosmetics,explicit_claim,green_claim
71,1016026674411048960,Our #babylips glow balm is a summer must-have! This hydrating lip balm adjusts to your natural pH level and shows up as your custom shade of pink. Reply with 💓 if you love our #babylips!  https://t.co/opURMA1C7y,maybelline,cosmetics,not_green,not_green
72,1112754024577675266,What's one of the top questions we get from you guys? Is @yesto like pesto? Yup! Introducing the NEW Yes To Pesto Mud Mask!   Just kidding!!! Happy April Fools'! 😜  https://t.co/gfnSpnuZPX,yesto,cosmetics,not_green,not_green
73,1233795901329694721,"#BlackHistoryMonth is a time to acknowledge, show appreciation, and draw inspiration from, Black culture. #MyPerspectiveMatters  https://t.co/oljHbuwEKT",proctergamble,cosmetics,not_green,not_green
74,1054749301153452033,One week until #Halloween! RT if you are thinking of rocking a galactic look like this one. #ShootTheMoon  https://t.co/nhFkK3HXLg,revlon,cosmetics,not_green,not_green
75,1179515070742708225,"Ever wondered what this logo was on every bottle of bio:renew? It means the Royal Botanic Gardens, Kew (@kewgardens) has authenticated the botanical in our bio:renew products for quality and consistency! ✨ #HerbalEssences #KewGardens #Haircare #PlantPowerInEveryShower  https://t.co/5EcaJ45onP",herbalessences,cosmetics,implicit_claim,green_claim
76,949243205622657024,.@rosssiro  presents our top read blogs of 2017 - they might surprise you! Which topics do you want to read more about this year?  https://t.co/6MOsNF7CKq #AI #5G #IoT #CDN  https://t.co/BfqvUnlYYM,nokia,electronics,not_green,not_green
77,1082985383103746048,"NEW ALERT‼️ Introducing Express Retouch our first ever temporary gray hair concealer. Keep this tiny but mighty root touch-up with you for natural looking color anytime, anywhere. ✔️100% gray coverage ✔️4 shades available - Shop yours now @Target:  https://t.co/xedYHR3PaF  https://t.co/nj7a0TEeWS",garnierusa,cosmetics,not_green,not_green
78,1195249420566253570,"Today is #cleanoutyourrefrigeratorday! What better day to inspire you to create tasty recipes with food that would otherwise be thrown away, such as these delicious spring rolls made from veggies found deep down in the fridge! #foodwaste #SDGs #foodfoundation #sustainability  https://t.co/PwooBF8dsT",electrolux,electronics,implicit_claim,green_claim
79,1126835929748996096,#CaseStudy: Learn what Oxford Instruments did to dramatically improve global #WorkplaceCollaboration with an #Office365 migration. @OxInst @CANCOM_UK  https://t.co/zuDSJcngsZ  https://t.co/KvVDNmG3Mz,cancom_uki,electronics,not_green,not_green
80,877819943118528512,It's a brew-tiful day to save on small kitchen appliances ☕️  https://t.co/aZ3D3pVaTV  https://t.co/viBJQyEigi,argos_online,electronics,not_green,not_green
81,833813482436968448,"Don't dream your life, live your dream. Discover how your passion for #beauty can propel you as an #AvonRep!  https://t.co/9Ecwtep0zH",avoninsider,cosmetics,not_green,not_green
82,1337170375772413952,"For the colder weather coming ❄️ the Dry Skin collection is the perfect gift 🎁 for the whole family. Made with natural ingredients, it will soothe and hydrate the skin.  Learn how to care for your newborn's dry skin:  https://t.co/oqQv2kgmPr #ByeByeDrySkin IG | @joslindee  https://t.co/3IB0L7fy5P",mustelausa,cosmetics,implicit_claim,green_claim
83,852529377820557313,Your biz is not too small to automate #AP. Join our 4/19 webinar to learn how.  https://t.co/c4J37RQSAi #Workflow4SMB  https://t.co/5IvMsjdh7N,konicaminoltaus,electronics,not_green,not_green
84,1085402263873568768,Tune into @HSN now for the @bareMinerals debut with an exclusive kit! ❤️❤️,bareminerals,cosmetics,not_green,not_green
85,1309527627519197184,We’re proud to reveal a project that we’ve been working on for the past few years. A (brave) topic that’s important to us and to so many of you.  https://t.co/hIAgkFJZAn,maybelline,cosmetics,not_green,not_green
86,1083824768019775494,And that's a wrap! #CES2019 was a huge success - thanks to everyone who stopped by our booth!  https://t.co/R50R4rouDI,jascoproducts,electronics,not_green,not_green
87,1324758709655031810,"Now through Sunday, buy any conditioner and add any shampoo for only $12 USD + receive FREE shipping. NEW VIPs will also receive two Only For You products with their enrollment order! 🙋🏻‍♀️✨ Some exclusions apply. 📸via:@modernnaturals   Shop now:  https://t.co/iEsInMPqbP  https://t.co/IWOFokECbE",monatofficial,cosmetics,not_green,not_green
88,861914235105947648,"Choosing speakers for your iPhone or iPad -- Bluetooth, Apple AirPlay, Wi-Fi and wired  https://t.co/MCPuI38erQ  https://t.co/9rirIu0WHl",crutchfield,electronics,not_green,not_green
89,1246935707417001985,Our Rescue &amp; Renew line is self-explanatory. The luxurious formulas feature harmonizing extracts and oils that detoxify to help promote the Mind. Body. Skin.™ balance. What’s your Rescue &amp; Renew go-to?  https://t.co/OQlQ6m2iUp  https://t.co/0vO92lwJ5u,arbonne,cosmetics,not_green,not_green
90,1123301212533731328,"What's the latest hair color craze? “There’s a shift toward a softer, more natural aesthetic,” says celebrity colorist @RitaHazan. See the 5 hottest hair color trends to try in 2019:  https://t.co/YDylGcQGio  https://t.co/r1AWVSc2mk",revlon,cosmetics,not_green,not_green
91,1131659832510033922,"You can only bring 1 styling product with you on vacation, what do you bring?  https://t.co/rwtt5odr8h  Photo by Pure and Couture Salon  https://t.co/RtyjYG8UHF",moroccanoil,cosmetics,not_green,not_green
92,1283544373502734337,"Celebrate the simple joy of sunny #summer days with a hint of color. NIVEA Strawberry Lip Care tints lips red, and leaves them soft and smooth.🍓💋 #NIVEAUSA  https://t.co/JqICidH7w9",niveausa,cosmetics,not_green,not_green
93,893124454011875328,"Jobs in Manufacturing are bright, innovative and rewarding. Your future in mfg starts here:  https://t.co/EqRZ0N4nsY #MFGMatters #Jobs  https://t.co/38dvm8SLeC",whirlpoolcorp,electronics,not_green,not_green
94,1073955816657612800,"This holiday, Desire more than a #lipstick. NEW #PureColorDesire Rouge Excess gives lips the gift of plumping moisture and bold color impact — in just one stroke. Shop now:  https://t.co/oRZKbIaIMB  https://t.co/xhuyI4VAh8",esteelauder,cosmetics,not_green,not_green
95,842777744681418752,"Wishing those who celebrate a Happy #StPatricksDay full of luck and good cheer! RT if you're ""going green"" today!  https://t.co/Ymum8A8yJe",shiseido_usa,cosmetics,not_green,not_green
96,1194992470104399873,"We are proud to be ranked as the top Self-Organizing Network &amp; Optimization vendor by @IHSMarkit. Our SON solution enables operators to automate &amp; efficiently realize the full potential of their existing networks, as well as drive transformation to #5G.  https://t.co/vYvWkLIitW  https://t.co/WNhWi2U8Wh",nokia,electronics,not_green,not_green
97,1186668894217326592,"Hailing from the Dominican Republic, Elba has been with Avnet since 2014. As an avid learner and teacher, her unique perspective provides us with solutions that create major benefits for our customers. #DiversityAwarenessMonth #AvnetReachFurther  https://t.co/7H4pAOssNO",avnet,electronics,not_green,not_green
98,975838572816117760,Environmental solutions come in all shapes and sizes.,canonusa,electronics,implicit_claim,green_claim
99,1133478076208357378,"Don't pop those pesky pimples! Say Yes to the Detoxifying Charcoal Peel-Off Mask to lift impurities and help those breakouts go away...naturally!  Thanks, @byrdiebeauty!   https://t.co/bx2XcgJrJA",yesto,cosmetics,not_green,not_green
100,1138114850729713669,"Our best-selling ORIGINAL Loose Mineral Foundation SPF 15 transforms on the skin from powder to cream for flawless coverage. Plus, like all our products, it's 100% #CrueltyFree 🐰 #CleanBeauty @ultabeauty #vegan  https://t.co/ds2cgLBVGh",bareminerals,cosmetics,explicit_claim,green_claim
101,1278312511327088640,Did you know that more workers are now accepting of company digital transformation projects? See how attitudes are shifting as employees recognize the value of digital initiatives:  https://t.co/Gzx4e6MOHE #WorkFromHome #DX #FutureofWork  https://t.co/wY9P8QzEmX,hitachiglobal,electronics,not_green,not_green
102,1370011707762954242,"HARMAN takes the responsibility to preserve our planet’s environment very seriously. Learn how we decreased GHG emissions by 6% since 2018 and how we’re prioritizing People, Planet and Performance to help create a sustainable future:  https://t.co/HAiHjfgdG1 #HARMANInspired  https://t.co/AFQ2tHClsl",harman,electronics,explicit_claim,green_claim
103,1111614006601629696,"When you choose Aveda, you say YES to our core values: cruelty-free, not tested on animals. Botanical science. Expert artistry. Clean water leadership. And so much more.  https://t.co/nJjDmlTS2S  https://t.co/gWWDB9PHBU",aveda,cosmetics,explicit_claim,green_claim
104,1207789109185568777,Our version of monochrome dressing. 💕👛 Are you with us?  #RevlonLipsandLips: #SuperLustrous #TheGloss in Super Natural (215) + #NailEnamel in Teak Rose (161)  https://t.co/S17SHgPEZY,revlon,cosmetics,not_green,not_green
105,1053217849735553024,What is the minimum percentage of natural-origin ingredients to be certified in compliance with the COSMOS ORGANIC standard?,loreal,cosmetics,implicit_claim,green_claim
106,1258773019209740288,"We are loving this #Fructis Pure Clean review from bbyscila.  Check out what this #GarnierGirl had to say:   ""Super lightweight, in love with the silicone &amp; paraben-free formula. My hair has never been this soft not…  https://t.co/u1CChSLblS",garnierusa,cosmetics,not_green,not_green
107,1031163879265656832,"Whether you like your #EyeLook Over Ice or with a side of Zing Bling, our #PureColorLove Metal Lights ShadowSticks have you covered. With 6 multi-dimensional shimmering shades, you can mix, layer, and play for uniquely you lids.✨ Shop now:  https://t.co/8B1LCBxpqy  https://t.co/RaEGOFICuu",esteelauder,cosmetics,not_green,not_green
108,1156182405956476933,"In FY19, P&amp;G's e-commerce organic sales were up 25%...now well over $5 billion in annual sales, or about 8% of P&amp;G's total sales.  https://t.co/exTudb0OMO #Earnings $PG  https://t.co/vs4vuuxtsc",proctergamble,cosmetics,not_green,not_green
109,1278373719459663872,The tale of USS Nautilus at Midway is the illustration that a torpedo run doesn't need to be successful to change the course of a battle - or the whole war!  USS Nautilus &amp; her Dauntless friends will all feature in Task Force Admiral - wishlist 'em here:  https://t.co/pfF1YEcABt,micro_prose,electronics,not_green,not_green
110,957297154741211141,"Vitamin C is one powerful de-aging ingredient. 💪 Now, harness that power with Clinique Fresh Pressed Daily Booster with Pure Vitamin C 10%. Just mix a few drops with your moisturizer every day to help visibly reduce lines and wrinkles over time.  https://t.co/TeLaPMeGIV  https://t.co/gTaotlM8SD",clinique,cosmetics,not_green,not_green
111,869614398859616256,Perfect your pout with Pure Color Envy Gloss. Shop your favorite shade now:  https://t.co/EEEA55LEae  https://t.co/pbz3YAgyWh,esteelauder,cosmetics,not_green,not_green
112,1097975180369035264,"“Freedom is the most incredible thing in this world, and you can all have it, if you’re financially free.” -@CaryCarbonaro, author of @MoneyQueenGuide. #CanonWiLL  https://t.co/ZSJf1Vq0x6",canonusa,electronics,not_green,not_green
113,978633723951439872,Eenie meenie miney mo. 🤔Comment with your go-to Kiss Plumping Lip Crème shade below! #BoldProducts  Get your favorite shade at @walgreens  https://t.co/cfs0rx1fUX  https://t.co/Cezc0dJQXB,revlon,cosmetics,not_green,not_green
